Year,Month,Day,Global-mean of ERA5 two-metre temperature (deg C) averaged from hour 0 to hour 23,Global-mean temperature increase (deg C) above 1850-1900 reference level 
2004,5,12,15.041,0.801
2004,5,13,15.028,0.757
2004,5,14,15.017,0.716
2004,5,15,15.086,0.755
2004,5,16,15.178,0.816
2004,5,17,15.214,0.821
2004,5,18,15.274,0.851
2004,5,19,15.308,0.855
2004,5,20,15.266,0.783
2004,5,21,15.236,0.723
2004,5,22,15.194,0.652
2004,5,23,15.21,0.639
2004,5,24,15.226,0.627
2004,5,25,15.197,0.57
2004,5,26,15.168,0.513
2004,5,27,15.133,0.45
2004,5,28,15.145,0.434
2004,5,29,15.221,0.483
2004,5,30,15.315,0.55
2004,5,31,15.403,0.612
2004,6,1,15.467,0.65
2004,6,2,15.539,0.697
2004,6,3,15.572,0.704
2004,6,4,15.597,0.702
2004,6,5,15.681,0.761
2004,6,6,15.73,0.784
2004,6,7,15.759,0.789
2004,6,8,15.81,0.816
2004,6,9,15.844,0.828
2004,6,10,15.866,0.828
2004,6,11,15.798,0.74
2004,6,12,15.752,0.675
2004,6,13,15.72,0.623
2004,6,14,15.776,0.661
2004,6,15,15.78,0.647
2004,6,16,15.791,0.642
2004,6,17,15.886,0.721
2004,6,18,16.003,0.822
2004,6,19,16.052,0.855
2004,6,20,16.069,0.857
2004,6,21,16.093,0.866
2004,6,22,16.102,0.862
2004,6,23,16.098,0.846
2004,6,24,16.142,0.877
2004,6,25,16.183,0.905
2004,6,26,16.148,0.859
2004,6,27,16.128,0.828
2004,6,28,16.084,0.773
2004,6,29,16.076,0.755
2004,6,30,16.043,0.712
2004,7,1,16.044,0.703
2004,7,2,16.07,0.719
2004,7,3,16.034,0.674
2004,7,4,15.985,0.617
2004,7,5,15.959,0.583
2004,7,6,15.94,0.557
2004,7,7,15.931,0.542
2004,7,8,15.924,0.528
2004,7,9,15.962,0.56
2004,7,10,16,0.593
2004,7,11,15.997,0.584
2004,7,12,16.038,0.619
2004,7,13,16.096,0.67
2004,7,14,16.092,0.661
2004,7,15,16.029,0.593
2004,7,16,16,0.559
2004,7,17,15.934,0.489
2004,7,18,15.869,0.419
2004,7,19,15.882,0.428
2004,7,20,15.891,0.435
2004,7,21,15.909,0.45
2004,7,22,15.91,0.449
2004,7,23,15.915,0.452
2004,7,24,15.908,0.443
2004,7,25,15.943,0.476
2004,7,26,15.899,0.431
2004,7,27,15.871,0.402
2004,7,28,15.907,0.439
2004,7,29,15.87,0.404
2004,7,30,15.894,0.429
2004,7,31,15.895,0.432
2004,8,1,15.96,0.5
2004,8,2,16.039,0.582
2004,8,3,16.031,0.578
2004,8,4,16.007,0.557
2004,8,5,16.001,0.557
2004,8,6,15.978,0.54
2004,8,7,15.933,0.501
2004,8,8,15.938,0.512
2004,8,9,15.983,0.564
2004,8,10,16.021,0.609
2004,8,11,16.037,0.633
2004,8,12,16.058,0.664
2004,8,13,16.143,0.759
2004,8,14,16.159,0.786
2004,8,15,16.117,0.756
2004,8,16,16.095,0.747
2004,8,17,16.059,0.725
2004,8,18,16.051,0.732
2004,8,19,16.025,0.722
2004,8,20,15.946,0.659
2004,8,21,15.867,0.596
2004,8,22,15.797,0.544
2004,8,23,15.776,0.542
2004,8,24,15.823,0.608
2004,8,25,15.795,0.599
2004,8,26,15.818,0.642
2004,8,27,15.827,0.672
2004,8,28,15.82,0.686
2004,8,29,15.806,0.692
2004,8,30,15.783,0.691
2004,8,31,15.743,0.674
2004,9,1,15.729,0.682
2004,9,2,15.736,0.712
2004,9,3,15.695,0.694
2004,9,4,15.66,0.681
2004,9,5,15.625,0.669
2004,9,6,15.622,0.69
2004,9,7,15.565,0.657
2004,9,8,15.504,0.621
2004,9,9,15.492,0.634
2004,9,10,15.511,0.679
2004,9,11,15.471,0.665
2004,9,12,15.417,0.636
2004,9,13,15.391,0.637
2004,9,14,15.424,0.698
2004,9,15,15.434,0.735
2004,9,16,15.458,0.787
2004,9,17,15.456,0.812
2004,9,18,15.416,0.799
2004,9,19,15.338,0.75
2004,9,20,15.3,0.742
2004,9,21,15.315,0.786
2004,9,22,15.354,0.855
2004,9,23,15.344,0.874
2004,9,24,15.305,0.864
2004,9,25,15.299,0.889
2004,9,26,15.235,0.855
2004,9,27,15.163,0.815
2004,9,28,15.11,0.794
2004,9,29,14.958,0.675
2004,9,30,14.823,0.574
2004,10,1,14.757,0.542
2004,10,2,14.758,0.577
2004,10,3,14.8,0.653
2004,10,4,14.823,0.711
2004,10,5,14.84,0.764
2004,10,6,14.864,0.823
2004,10,7,14.896,0.892
2004,10,8,14.921,0.955
2004,10,9,14.933,1.004
2004,10,10,14.911,1.02
2004,10,11,14.813,0.959
2004,10,12,14.712,0.896
2004,10,13,14.549,0.772
2004,10,14,14.436,0.699
2004,10,15,14.422,0.724
2004,10,16,14.418,0.76
2004,10,17,14.381,0.763
2004,10,18,14.386,0.808
2004,10,19,14.371,0.833
2004,10,20,14.321,0.822
2004,10,21,14.277,0.817
2004,10,22,14.226,0.804
2004,10,23,14.196,0.812
2004,10,24,14.129,0.784
2004,10,25,14.089,0.781
2004,10,26,14.04,0.769
2004,10,27,13.965,0.733
2004,10,28,14.009,0.813
2004,10,29,13.994,0.836
2004,10,30,13.887,0.766
2004,10,31,13.819,0.735
2004,11,1,13.763,0.715
2004,11,2,13.706,0.696
2004,11,3,13.689,0.717
2004,11,4,13.622,0.688
2004,11,5,13.533,0.636
2004,11,6,13.466,0.606
2004,11,7,13.464,0.641
2004,11,8,13.53,0.743
2004,11,9,13.549,0.798
2004,11,10,13.57,0.855
2004,11,11,13.507,0.829
2004,11,12,13.507,0.866
2004,11,13,13.536,0.93
2004,11,14,13.557,0.986
2004,11,15,13.599,1.061
2004,11,16,13.7,1.195
2004,11,17,13.73,1.258
2004,11,18,13.7,1.26
2004,11,19,13.647,1.238
2004,11,20,13.544,1.167
2004,11,21,13.452,1.106
2004,11,22,13.378,1.064
2004,11,23,13.259,0.976
2004,11,24,13.106,0.854
2004,11,25,13.033,0.812
2004,11,26,13.052,0.861
2004,11,27,13.058,0.896
2004,11,28,13.001,0.867
2004,11,29,12.972,0.864
2004,11,30,12.91,0.828
2004,12,1,12.801,0.744
2004,12,2,12.805,0.773
2004,12,3,12.793,0.785
2004,12,4,12.702,0.716
2004,12,5,12.692,0.728
2004,12,6,12.685,0.743
2004,12,7,12.651,0.73
2004,12,8,12.642,0.741
2004,12,9,12.619,0.738
2004,12,10,12.633,0.772
2004,12,11,12.668,0.826
2004,12,12,12.725,0.902
2004,12,13,12.741,0.936
2004,12,14,12.705,0.917
2004,12,15,12.598,0.826
2004,12,16,12.522,0.766
2004,12,17,12.532,0.79
2004,12,18,12.537,0.809
2004,12,19,12.538,0.823
2004,12,20,12.489,0.787
2004,12,21,12.422,0.732
2004,12,22,12.414,0.736
2004,12,23,12.374,0.709
2004,12,24,12.386,0.733
2004,12,25,12.435,0.794
2004,12,26,12.421,0.792
2004,12,27,12.353,0.736
2004,12,28,12.369,0.762
2004,12,29,12.417,0.821
2004,12,30,12.453,0.868
2004,12,31,12.473,0.898
2005,1,1,12.528,0.986
2005,1,2,12.612,1.079
2005,1,3,12.698,1.172
2005,1,4,12.686,1.167
2005,1,5,12.693,1.182
2005,1,6,12.68,1.175
2005,1,7,12.71,1.211
2005,1,8,12.72,1.226
2005,1,9,12.733,1.244
2005,1,10,12.743,1.259
2005,1,11,12.73,1.249
2005,1,12,12.71,1.231
2005,1,13,12.67,1.192
2005,1,14,12.637,1.161
2005,1,15,12.559,1.084
2005,1,16,12.504,1.031
2005,1,17,12.49,1.016
2005,1,18,12.513,1.04
2005,1,19,12.474,1
2005,1,20,12.456,0.98
2005,1,21,12.472,0.994
2005,1,22,12.402,0.921
2005,1,23,12.385,0.899
2005,1,24,12.483,0.99
2005,1,25,12.577,1.078
2005,1,26,12.591,1.086
2005,1,27,12.581,1.068
2005,1,28,12.577,1.058
2005,1,29,12.538,1.012
2005,1,30,12.542,1.006
2005,1,31,12.607,1.061
2005,2,1,12.577,1.021
2005,2,2,12.496,0.929
2005,2,3,12.457,0.878
2005,2,4,12.511,0.921
2005,2,5,12.499,0.897
2005,2,6,12.512,0.897
2005,2,7,12.526,0.898
2005,2,8,12.517,0.875
2005,2,9,12.521,0.863
2005,2,10,12.566,0.892
2005,2,11,12.603,0.914
2005,2,12,12.634,0.93
2005,2,13,12.647,0.927
2005,2,14,12.696,0.962
2005,2,15,12.75,1
2005,2,16,12.781,1.014
2005,2,17,12.739,0.954
2005,2,18,12.721,0.918
2005,2,19,12.758,0.936
2005,2,20,12.827,0.988
2005,2,21,12.928,1.069
2005,2,22,12.964,1.087
2005,2,23,12.998,1.101
2005,2,24,13.048,1.131
2005,2,25,13.066,1.128
2005,2,26,13.06,1.101
2005,2,27,13.098,1.116
2005,2,28,13.08,1.075
2005,3,1,13.052,1.024
2005,3,2,13.099,1.048
2005,3,3,13.167,1.091
2005,3,4,13.223,1.124
2005,3,5,13.221,1.097
2005,3,6,13.226,1.077
2005,3,7,13.293,1.118
2005,3,8,13.351,1.151
2005,3,9,13.419,1.193
2005,3,10,13.47,1.218
2005,3,11,13.434,1.155
2005,3,12,13.434,1.128
2005,3,13,13.462,1.129
2005,3,14,13.552,1.19
2005,3,15,13.606,1.214
2005,3,16,13.556,1.133
2005,3,17,13.524,1.07
2005,3,18,13.521,1.035
2005,3,19,13.563,1.046
2005,3,20,13.615,1.067
2005,3,21,13.649,1.071
2005,3,22,13.621,1.013
2005,3,23,13.611,0.971
2005,3,24,13.605,0.935
2005,3,25,13.602,0.901
2005,3,26,13.653,0.92
2005,3,27,13.723,0.96
2005,3,28,13.746,0.953
2005,3,29,13.8,0.975
2005,3,30,13.812,0.956
2005,3,31,13.861,0.974
2005,4,1,13.905,0.986
2005,4,2,13.988,1.036
2005,4,3,13.998,1.013
2005,4,4,14.026,1.007
2005,4,5,14.065,1.013
2005,4,6,14.145,1.059
2005,4,7,14.21,1.089
2005,4,8,14.202,1.047
2005,4,9,14.19,1
2005,4,10,14.211,0.986
2005,4,11,14.226,0.966
2005,4,12,14.225,0.93
2005,4,13,14.278,0.949
2005,4,14,14.329,0.967
2005,4,15,14.389,0.994
2005,4,16,14.432,1.005
2005,4,17,14.491,1.032
2005,4,18,14.519,1.028
2005,4,19,14.546,1.023
2005,4,20,14.625,1.069
2005,4,21,14.712,1.122
2005,4,22,14.772,1.149
2005,4,23,14.805,1.148
2005,4,24,14.78,1.09
2005,4,25,14.757,1.034
2005,4,26,14.764,1.008
2005,4,27,14.825,1.034
2005,4,28,14.84,1.017
2005,4,29,14.861,1.004
2005,4,30,14.877,0.988
2005,5,1,14.886,0.965
2005,5,2,14.934,0.981
2005,5,3,14.957,0.972
2005,5,4,14.975,0.96
2005,5,5,14.991,0.946
2005,5,6,15.007,0.934
2005,5,7,15.016,0.914
2005,5,8,15.08,0.949
2005,5,9,15.178,1.019
2005,5,10,15.239,1.052
2005,5,11,15.264,1.047
2005,5,12,15.257,1.011
2005,5,13,15.264,0.989
2005,5,14,15.271,0.967
2005,5,15,15.304,0.971
2005,5,16,15.304,0.94
2005,5,17,15.384,0.991
2005,5,18,15.417,0.994
2005,5,19,15.444,0.991
2005,5,20,15.485,1.003
2005,5,21,15.443,0.931
2005,5,22,15.425,0.884
2005,5,23,15.508,0.939
2005,5,24,15.551,0.954
2005,5,25,15.541,0.916
2005,5,26,15.579,0.926
2005,5,27,15.677,0.997
2005,5,28,15.693,0.986
2005,5,29,15.713,0.979
2005,5,30,15.719,0.957
2005,5,31,15.729,0.94
2005,6,1,15.739,0.924
2005,6,2,15.832,0.991
2005,6,3,15.858,0.992
2005,6,4,15.879,0.987
2005,6,5,15.93,1.014
2005,6,6,15.948,1.006
2005,6,7,15.938,0.971
2005,6,8,15.934,0.944
2005,6,9,15.988,0.976
2005,6,10,16.038,1.005
2005,6,11,16.087,1.032
2005,6,12,16.109,1.034
2005,6,13,16.122,1.027
2005,6,14,16.089,0.975
2005,6,15,16.101,0.97
2005,6,16,16.104,0.955
2005,6,17,16.091,0.926
2005,6,18,16.1,0.918
2005,6,19,16.13,0.933
2005,6,20,16.203,0.991
2005,6,21,16.192,0.966
2005,6,22,16.166,0.926
2005,6,23,16.091,0.839
2005,6,24,16.035,0.77
2005,6,25,16.065,0.788
2005,6,26,16.118,0.83
2005,6,27,16.152,0.853
2005,6,28,16.178,0.868
2005,6,29,16.225,0.904
2005,6,30,16.259,0.929
2005,7,1,16.308,0.968
2005,7,2,16.321,0.972
2005,7,3,16.312,0.955
2005,7,4,16.285,0.919
2005,7,5,16.248,0.874
2005,7,6,16.242,0.861
2005,7,7,16.195,0.808
2005,7,8,16.215,0.822
2005,7,9,16.223,0.824
2005,7,10,16.186,0.781
2005,7,11,16.232,0.822
2005,7,12,16.287,0.872
2005,7,13,16.338,0.917
2005,7,14,16.423,0.998
2005,7,15,16.441,1.011
2005,7,16,16.417,0.982
2005,7,17,16.38,0.941
2005,7,18,16.318,0.875
2005,7,19,16.284,0.837
2005,7,20,16.269,0.819
2005,7,21,16.32,0.867
2005,7,22,16.387,0.931
2005,7,23,16.455,0.997
2005,7,24,16.472,1.013
2005,7,25,16.424,0.964
2005,7,26,16.329,0.868
2005,7,27,16.286,0.825
2005,7,28,16.283,0.822
2005,7,29,16.3,0.841
2005,7,30,16.288,0.83
2005,7,31,16.263,0.807
2005,8,1,16.27,0.816
2005,8,2,16.312,0.862
2005,8,3,16.324,0.878
2005,8,4,16.326,0.885
2005,8,5,16.312,0.875
2005,8,6,16.274,0.844
2005,8,7,16.229,0.804
2005,8,8,16.147,0.729
2005,8,9,16.114,0.703
2005,8,10,16.15,0.747
2005,8,11,16.154,0.759
2005,8,12,16.12,0.734
2005,8,13,16.08,0.704
2005,8,14,16.129,0.764
2005,8,15,16.181,0.828
2005,8,16,16.248,0.908
2005,8,17,16.292,0.966
2005,8,18,16.261,0.952
2005,8,19,16.201,0.907
2005,8,20,16.196,0.918
2005,8,21,16.185,0.924
2005,8,22,16.099,0.855
2005,8,23,15.998,0.773
2005,8,24,15.945,0.738
2005,8,25,15.981,0.794
2005,8,26,15.991,0.823
2005,8,27,16.01,0.861
2005,8,28,16.05,0.922
2005,8,29,16.042,0.936
2005,8,30,15.962,0.878
2005,8,31,15.827,0.765
2005,9,1,15.805,0.766
2005,9,2,15.818,0.802
2005,9,3,15.803,0.811
2005,9,4,15.824,0.854
2005,9,5,15.825,0.88
2005,9,6,15.792,0.871
2005,9,7,15.822,0.926
2005,9,8,15.84,0.969
2005,9,9,15.816,0.97
2005,9,10,15.722,0.903
2005,9,11,15.631,0.838
2005,9,12,15.595,0.829
2005,9,13,15.644,0.906
2005,9,14,15.684,0.975
2005,9,15,15.674,0.993
2005,9,16,15.68,1.027
2005,9,17,15.724,1.1
2005,9,18,15.727,1.131
2005,9,19,15.699,1.132
2005,9,20,15.646,1.108
2005,9,21,15.614,1.106
2005,9,22,15.558,1.08
2005,9,23,15.484,1.037
2005,9,24,15.387,0.97
2005,9,25,15.269,0.882
2005,9,26,15.154,0.799
2005,9,27,15.087,0.764
2005,9,28,15.018,0.727
2005,9,29,14.977,0.72
2005,9,30,15.047,0.823
2005,10,1,15.107,0.916
2005,10,2,15.12,0.964
2005,10,3,15.072,0.95
2005,10,4,15.01,0.922
2005,10,5,14.927,0.874
2005,10,6,14.863,0.846
2005,10,7,14.849,0.869
2005,10,8,14.843,0.9
2005,10,9,14.877,0.971
2005,10,10,14.952,1.084
2005,10,11,14.983,1.152
2005,10,12,14.953,1.161
2005,10,13,14.877,1.123
2005,10,14,14.788,1.072
2005,10,15,14.735,1.059
2005,10,16,14.666,1.03
2005,10,17,14.639,1.043
2005,10,18,14.585,1.028
2005,10,19,14.547,1.031
2005,10,20,14.504,1.028
2005,10,21,14.423,0.986
2005,10,22,14.392,0.993
2005,10,23,14.337,0.977
2005,10,24,14.259,0.938
2005,10,25,14.23,0.947
2005,10,26,14.243,0.998
2005,10,27,14.211,1.004
2005,10,28,14.136,0.966
2005,10,29,14.066,0.934
2005,10,30,14.038,0.943
2005,10,31,14.019,0.96
2005,11,1,14.037,1.016
2005,11,2,13.994,1.01
2005,11,3,13.899,0.953
2005,11,4,13.85,0.941
2005,11,5,13.745,0.874
2005,11,6,13.655,0.821
2005,11,7,13.658,0.86
2005,11,8,13.66,0.899
2005,11,9,13.652,0.927
2005,11,10,13.611,0.921
2005,11,11,13.605,0.95
2005,11,12,13.615,0.995
2005,11,13,13.549,0.964
2005,11,14,13.515,0.963
2005,11,15,13.495,0.975
2005,11,16,13.438,0.95
2005,11,17,13.423,0.967
2005,11,18,13.426,1
2005,11,19,13.45,1.055
2005,11,20,13.449,1.084
2005,11,21,13.401,1.067
2005,11,22,13.338,1.035
2005,11,23,13.248,0.975
2005,11,24,13.217,0.974
2005,11,25,13.257,1.044
2005,11,26,13.248,1.065
2005,11,27,13.276,1.121
2005,11,28,13.235,1.108
2005,11,29,13.178,1.078
2005,11,30,13.077,1.004
2005,12,1,12.932,0.885
2005,12,2,12.896,0.874
2005,12,3,12.922,0.925
2005,12,4,12.852,0.879
2005,12,5,12.777,0.826
2005,12,6,12.654,0.725
2005,12,7,12.627,0.719
2005,12,8,12.642,0.754
2005,12,9,12.728,0.861
2005,12,10,12.821,0.973
2005,12,11,12.838,1.009
2005,12,12,12.81,1
2005,12,13,12.795,1.003
2005,12,14,12.787,1.013
2005,12,15,12.749,0.991
2005,12,16,12.784,1.041
2005,12,17,12.779,1.051
2005,12,18,12.747,1.033
2005,12,19,12.811,1.111
2005,12,20,12.823,1.136
2005,12,21,12.82,1.146
2005,12,22,12.838,1.176
2005,12,23,12.871,1.221
2005,12,24,12.8,1.163
2005,12,25,12.75,1.124
2005,12,26,12.712,1.098
2005,12,27,12.666,1.063
2005,12,28,12.653,1.06
2005,12,29,12.704,1.121
2005,12,30,12.682,1.109
2005,12,31,12.643,1.079
2006,1,1,12.601,1.059
2006,1,2,12.637,1.103
2006,1,3,12.619,1.093
2006,1,4,12.572,1.053
2006,1,5,12.53,1.018
2006,1,6,12.476,0.971
2006,1,7,12.443,0.944
2006,1,8,12.425,0.932
2006,1,9,12.393,0.904
2006,1,10,12.372,0.887
2006,1,11,12.416,0.936
2006,1,12,12.46,0.981
2006,1,13,12.458,0.981
2006,1,14,12.444,0.968
2006,1,15,12.335,0.861
2006,1,16,12.242,0.768
2006,1,17,12.206,0.732
2006,1,18,12.213,0.74
2006,1,19,12.227,0.752
2006,1,20,12.246,0.77
2006,1,21,12.299,0.821
2006,1,22,12.253,0.772
2006,1,23,12.302,0.816
2006,1,24,12.383,0.89
2006,1,25,12.408,0.909
2006,1,26,12.343,0.838
2006,1,27,12.346,0.834
2006,1,28,12.432,0.912
2006,1,29,12.465,0.938
2006,1,30,12.436,0.9
2006,1,31,12.433,0.888
2006,2,1,12.482,0.926
2006,2,2,12.56,0.992
2006,2,3,12.575,0.996
2006,2,4,12.51,0.92
2006,2,5,12.484,0.882
2006,2,6,12.523,0.908
2006,2,7,12.623,0.994
2006,2,8,12.652,1.009
2006,2,9,12.651,0.993
2006,2,10,12.682,1.009
2006,2,11,12.699,1.01
2006,2,12,12.781,1.076
2006,2,13,12.866,1.147
2006,2,14,12.969,1.234
2006,2,15,13.014,1.263
2006,2,16,12.972,1.205
2006,2,17,12.882,1.097
2006,2,18,12.881,1.078
2006,2,19,12.958,1.136
2006,2,20,13.05,1.211
2006,2,21,13.082,1.224
2006,2,22,13.087,1.209
2006,2,23,13.032,1.136
2006,2,24,13.008,1.092
2006,2,25,13.003,1.066
2006,2,26,12.984,1.025
2006,2,27,12.974,0.993
2006,2,28,13.027,1.023
2006,3,1,13.137,1.11
2006,3,2,13.218,1.166
2006,3,3,13.282,1.206
2006,3,4,13.285,1.186
2006,3,5,13.29,1.167
2006,3,6,13.311,1.162
2006,3,7,13.264,1.089
2006,3,8,13.228,1.027
2006,3,9,13.204,0.978
2006,3,10,13.152,0.899
2006,3,11,13.156,0.877
2006,3,12,13.125,0.82
2006,3,13,13.107,0.774
2006,3,14,13.218,0.856
2006,3,15,13.311,0.919
2006,3,16,13.375,0.952
2006,3,17,13.364,0.911
2006,3,18,13.313,0.828
2006,3,19,13.36,0.844
2006,3,20,13.445,0.897
2006,3,21,13.497,0.92
2006,3,22,13.536,0.927
2006,3,23,13.62,0.98
2006,3,24,13.651,0.981
2006,3,25,13.671,0.97
2006,3,26,13.667,0.934
2006,3,27,13.664,0.901
2006,3,28,13.701,0.907
2006,3,29,13.704,0.88
2006,3,30,13.735,0.879
2006,3,31,13.788,0.9
2006,4,1,13.87,0.95
2006,4,2,13.901,0.949
2006,4,3,13.956,0.971
2006,4,4,13.962,0.944
2006,4,5,13.952,0.9
2006,4,6,13.952,0.866
2006,4,7,13.981,0.861
2006,4,8,14.013,0.858
2006,4,9,14.068,0.878
2006,4,10,14.09,0.865
2006,4,11,14.103,0.843
2006,4,12,14.126,0.831
2006,4,13,14.187,0.858
2006,4,14,14.215,0.852
2006,4,15,14.198,0.803
2006,4,16,14.183,0.756
2006,4,17,14.164,0.705
2006,4,18,14.227,0.736
2006,4,19,14.368,0.845
2006,4,20,14.488,0.932
2006,4,21,14.508,0.919
2006,4,22,14.571,0.948
2006,4,23,14.601,0.945
2006,4,24,14.633,0.943
2006,4,25,14.685,0.962
2006,4,26,14.693,0.936
2006,4,27,14.74,0.95
2006,4,28,14.794,0.97
2006,4,29,14.802,0.945
2006,4,30,14.792,0.903
2006,5,1,14.82,0.898
2006,5,2,14.83,0.877
2006,5,3,14.845,0.86
2006,5,4,14.877,0.862
2006,5,5,14.899,0.854
2006,5,6,14.909,0.835
2006,5,7,14.859,0.757
2006,5,8,14.798,0.668
2006,5,9,14.854,0.695
2006,5,10,14.91,0.722
2006,5,11,14.948,0.732
2006,5,12,14.991,0.745
2006,5,13,15.08,0.805
2006,5,14,15.184,0.88
2006,5,15,15.312,0.978
2006,5,16,15.38,1.016
2006,5,17,15.388,0.994
2006,5,18,15.365,0.942
2006,5,19,15.284,0.831
2006,5,20,15.235,0.753
2006,5,21,15.209,0.697
2006,5,22,15.213,0.672
2006,5,23,15.276,0.707
2006,5,24,15.364,0.767
2006,5,25,15.415,0.789
2006,5,26,15.485,0.833
2006,5,27,15.557,0.877
2006,5,28,15.579,0.871
2006,5,29,15.574,0.839
2006,5,30,15.629,0.867
2006,5,31,15.728,0.939
2006,6,1,15.806,0.991
2006,6,2,15.902,1.061
2006,6,3,15.937,1.071
2006,6,4,15.893,1.002
2006,6,5,15.843,0.927
2006,6,6,15.872,0.93
2006,6,7,15.928,0.961
2006,6,8,15.954,0.964
2006,6,9,15.932,0.92
2006,6,10,15.953,0.92
2006,6,11,15.998,0.944
2006,6,12,16.063,0.988
2006,6,13,16.134,1.039
2006,6,14,16.153,1.04
2006,6,15,16.174,1.042
2006,6,16,16.149,1
2006,6,17,16.096,0.93
2006,6,18,16.1,0.918
2006,6,19,16.11,0.912
2006,6,20,16.096,0.884
2006,6,21,16.08,0.853
2006,6,22,16.11,0.87
2006,6,23,16.154,0.902
2006,6,24,16.181,0.916
2006,6,25,16.221,0.944
2006,6,26,16.22,0.932
2006,6,27,16.169,0.87
2006,6,28,16.136,0.826
2006,6,29,16.15,0.83
2006,6,30,16.224,0.894
2006,7,1,16.265,0.926
2006,7,2,16.26,0.911
2006,7,3,16.243,0.886
2006,7,4,16.224,0.858
2006,7,5,16.192,0.818
2006,7,6,16.143,0.763
2006,7,7,16.091,0.704
2006,7,8,16.097,0.704
2006,7,9,16.16,0.762
2006,7,10,16.2,0.796
2006,7,11,16.265,0.856
2006,7,12,16.31,0.895
2006,7,13,16.343,0.923
2006,7,14,16.327,0.902
2006,7,15,16.324,0.894
2006,7,16,16.325,0.89
2006,7,17,16.277,0.838
2006,7,18,16.249,0.805
2006,7,19,16.229,0.781
2006,7,20,16.229,0.779
2006,7,21,16.194,0.741
2006,7,22,16.118,0.662
2006,7,23,16.128,0.67
2006,7,24,16.159,0.7
2006,7,25,16.225,0.764
2006,7,26,16.233,0.772
2006,7,27,16.267,0.806
2006,7,28,16.261,0.8
2006,7,29,16.251,0.791
2006,7,30,16.257,0.799
2006,7,31,16.268,0.813
2006,8,1,16.314,0.861
2006,8,2,16.379,0.928
2006,8,3,16.417,0.971
2006,8,4,16.406,0.964
2006,8,5,16.372,0.935
2006,8,6,16.369,0.938
2006,8,7,16.365,0.94
2006,8,8,16.362,0.944
2006,8,9,16.321,0.91
2006,8,10,16.258,0.854
2006,8,11,16.219,0.824
2006,8,12,16.262,0.876
2006,8,13,16.324,0.948
2006,8,14,16.355,0.991
2006,8,15,16.335,0.982
2006,8,16,16.285,0.945
2006,8,17,16.261,0.936
2006,8,18,16.194,0.884
2006,8,19,16.14,0.847
2006,8,20,16.118,0.84
2006,8,21,16.102,0.841
2006,8,22,16.075,0.831
2006,8,23,16.087,0.861
2006,8,24,16.044,0.837
2006,8,25,16.027,0.839
2006,8,26,16,0.832
2006,8,27,15.922,0.774
2006,8,28,15.861,0.733
2006,8,29,15.821,0.715
2006,8,30,15.794,0.71
2006,8,31,15.741,0.679
2006,9,1,15.726,0.687
2006,9,2,15.624,0.608
2006,9,3,15.501,0.508
2006,9,4,15.477,0.508
2006,9,5,15.436,0.491
2006,9,6,15.423,0.502
2006,9,7,15.448,0.552
2006,9,8,15.467,0.596
2006,9,9,15.447,0.601
2006,9,10,15.459,0.64
2006,9,11,15.49,0.697
2006,9,12,15.481,0.715
2006,9,13,15.447,0.709
2006,9,14,15.504,0.795
2006,9,15,15.547,0.866
2006,9,16,15.523,0.871
2006,9,17,15.532,0.907
2006,9,18,15.547,0.951
2006,9,19,15.578,1.01
2006,9,20,15.572,1.034
2006,9,21,15.553,1.045
2006,9,22,15.539,1.061
2006,9,23,15.519,1.072
2006,9,24,15.446,1.029
2006,9,25,15.448,1.062
2006,9,26,15.481,1.126
2006,9,27,15.453,1.13
2006,9,28,15.376,1.085
2006,9,29,15.334,1.076
2006,9,30,15.347,1.122
2006,10,1,15.304,1.114
2006,10,2,15.241,1.084
2006,10,3,15.189,1.067
2006,10,4,15.103,1.016
2006,10,5,15.026,0.974
2006,10,6,14.95,0.934
2006,10,7,14.89,0.91
2006,10,8,14.861,0.918
2006,10,9,14.821,0.915
2006,10,10,14.798,0.93
2006,10,11,14.774,0.943
2006,10,12,14.757,0.964
2006,10,13,14.701,0.947
2006,10,14,14.649,0.934
2006,10,15,14.595,0.919
2006,10,16,14.533,0.897
2006,10,17,14.453,0.857
2006,10,18,14.405,0.849
2006,10,19,14.413,0.897
2006,10,20,14.369,0.893
2006,10,21,14.325,0.887
2006,10,22,14.314,0.915
2006,10,23,14.303,0.943
2006,10,24,14.269,0.948
2006,10,25,14.208,0.925
2006,10,26,14.257,1.012
2006,10,27,14.248,1.04
2006,10,28,14.187,1.017
2006,10,29,14.08,0.947
2006,10,30,14.045,0.949
2006,10,31,14.002,0.943
2006,11,1,13.958,0.937
2006,11,2,13.875,0.891
2006,11,3,13.808,0.862
2006,11,4,13.786,0.877
2006,11,5,13.747,0.876
2006,11,6,13.691,0.858
2006,11,7,13.684,0.887
2006,11,8,13.702,0.94
2006,11,9,13.729,1.004
2006,11,10,13.719,1.029
2006,11,11,13.645,0.991
2006,11,12,13.518,0.898
2006,11,13,13.492,0.907
2006,11,14,13.624,1.072
2006,11,15,13.636,1.116
2006,11,16,13.589,1.101
2006,11,17,13.529,1.072
2006,11,18,13.475,1.05
2006,11,19,13.41,1.015
2006,11,20,13.374,1.009
2006,11,21,13.341,1.007
2006,11,22,13.243,0.939
2006,11,23,13.19,0.917
2006,11,24,13.172,0.929
2006,11,25,13.158,0.945
2006,11,26,13.088,0.905
